service	version	controller	method	path_template	path_params	query_params	header_params	body_type	return_type	response_codes	content_types	typing	claim
front50	v2.41.0	PipelineTemplateController.get	GET	/pipelineTemplates/{id}	id	-	-	-	PipelineTemplate	-	-	untyped-return	CLAIM-S2-R0488 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/PipelineTemplateController.java:72
front50	v2.41.0	PipelineTemplateController.update	PUT	/pipelineTemplates/{id}	id	-	-	PipelineTemplate	PipelineTemplate	-	-	untyped-both	CLAIM-S2-R0489 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/PipelineTemplateController.java:77
front50	v2.41.0	PipelineTemplateController.delete	DELETE	/pipelineTemplates/{id}	id	-	-	-	void	-	-	typed	CLAIM-S2-R0490 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/PipelineTemplateController.java:94
front50	v2.41.0	PipelineTemplateController.listDependentPipelines	GET	/pipelineTemplates/{id}/dependentPipelines	id	recursive:optional	-	-	List<Pipeline>	-	-	typed	CLAIM-S2-R0491 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/PipelineTemplateController.java:101
front50	v2.41.0	PluginBinaryController.upload	POST	/pluginBinaries/{id}/{version}	id,version	sha512sum:required,plugin:required	-	-	void	201	-	typed	CLAIM-S2-R0492 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/PluginBinaryController.java:39
front50	v2.41.0	PluginBinaryController.getBinary	GET	/pluginBinaries/{id}/{version}	id,version	-	-	-	byte[]	200	-	typed	CLAIM-S2-R0493 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/PluginBinaryController.java:51
front50	v2.41.0	PluginInfoController.list	GET	/pluginInfo	-	service:optional	-	-	Collection<PluginInfo>	-	-	typed	CLAIM-S2-R0494 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/PluginInfoController.java:48
front50	v2.41.0	PluginInfoController.get	GET	/pluginInfo/{id}	id	-	-	-	PluginInfo	-	-	typed	CLAIM-S2-R0495 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/PluginInfoController.java:55
front50	v2.41.0	PluginInfoController.upsert	POST	/pluginInfo	-	-	-	PluginInfo	PluginInfo	-	-	typed	CLAIM-S2-R0496 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/PluginInfoController.java:60
front50	v2.41.0	PluginInfoController.delete	DELETE	/pluginInfo/{id}	id	-	-	-	void	204	-	typed	CLAIM-S2-R0497 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/PluginInfoController.java:66
front50	v2.41.0	PluginInfoController.createRelease	POST	/pluginInfo/{id}/releases	id	-	-	PluginInfo.Release	PluginInfo	-	-	typed	CLAIM-S2-R0498 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/PluginInfoController.java:72
front50	v2.41.0	PluginInfoController.upsertRelease	PUT	/pluginInfo/{id}/releases	id	-	-	PluginInfo.Release	PluginInfo	-	-	typed	CLAIM-S2-R0499 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/PluginInfoController.java:79
front50	v2.41.0	PluginInfoController.preferReleaseVersion	PUT	/pluginInfo/{id}/releases/{releaseVersion}	id,releaseVersion	preferred:required	-	-	PluginInfo.Release	-	-	typed	CLAIM-S2-R0500 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/PluginInfoController.java:86
front50	v2.41.0	PluginInfoController.deleteRelease	DELETE	/pluginInfo/{id}/releases/{releaseVersion}	id,releaseVersion	-	-	-	PluginInfo	204	-	typed	CLAIM-S2-R0501 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/PluginInfoController.java:95
front50	v2.41.0	PluginVersionController.pinVersions	PUT	/pluginVersions/{serverGroupName}	serverGroupName	location:required,serviceName:required	-	Map<String, String>	Map<String, PluginInfo.Release>	-	-	untyped-both	CLAIM-S2-R0502 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/PluginVersionController.java:40
front50	v2.41.0	ReorderPipelinesController.reorderPipelines	POST	/actions/pipelines/reorder	-	-	-	Map<String, Object>	void	-	-	untyped-body	CLAIM-S2-R0503 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/ReorderPipelinesController.java:39
front50	v2.41.0	ReorderPipelinesController.reorderPipelineStrategies	POST	/actions/strategies/reorder	-	-	-	Map<String, Object>	void	-	-	untyped-body	CLAIM-S2-R0504 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/ReorderPipelinesController.java:44
front50	v2.41.0	ServiceAccountsController.getAllServiceAccounts	GET	/serviceAccounts	-	-	-	-	Set<ServiceAccount>	-	-	typed	CLAIM-S2-R0505 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/ServiceAccountsController.java:40
front50	v2.41.0	ServiceAccountsController.createServiceAccount	POST	/serviceAccounts	-	-	-	ServiceAccount	ServiceAccount	-	-	typed	CLAIM-S2-R0506 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/ServiceAccountsController.java:45
front50	v2.41.0	ServiceAccountsController.deleteServiceAccount	DELETE	/serviceAccounts/{serviceAccountId:.+}	serviceAccountId	-	-	-	void	-	-	typed	CLAIM-S2-R0507 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/ServiceAccountsController.java:50
front50	v2.41.0	SnapshotsController.getHistory	GET	/snapshots/{id:.+}/history	id	limit:optional	-	-	Collection<Snapshot>	-	-	typed	CLAIM-S2-R0508 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/SnapshotsController.java:49
front50	v2.41.0	SnapshotsController.getCurrent	GET	/snapshots/{id:.+}	id	-	-	-	Snapshot	-	-	typed	CLAIM-S2-R0509 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/SnapshotsController.java:56
front50	v2.41.0	SnapshotsController.getVersionByTimestamp	GET	/snapshots/{id:.+}/{timestamp:.+}	id,timestamp	limit:optional	-	-	Snapshot	-	-	typed	CLAIM-S2-R0510 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/SnapshotsController.java:62
front50	v2.41.0	SnapshotsController.save	POST	/snapshots	-	-	-	Snapshot	void	-	-	typed	CLAIM-S2-R0511 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/SnapshotsController.java:75
front50	v2.41.0	StrategyController.list	GET	/strategies	-	-	-	-	Collection<Pipeline>	-	-	typed	CLAIM-S2-R0512 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/StrategyController.java:43
front50	v2.41.0	StrategyController.listByApplication	GET	/strategies/{application:.+}	application	-	-	-	Collection<Pipeline>	-	-	typed	CLAIM-S2-R0513 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/StrategyController.java:49
front50	v2.41.0	StrategyController.getHistory	GET	/strategies/{id:.+}/history	id	limit:optional	-	-	Collection<Pipeline>	-	-	typed	CLAIM-S2-R0514 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/StrategyController.java:56
front50	v2.41.0	StrategyController.save	POST	/strategies	-	-	-	Pipeline	void	-	-	typed	CLAIM-S2-R0515 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/StrategyController.java:63
front50	v2.41.0	StrategyController.batchUpdate	POST	/strategies/batchUpdate	-	-	-	List<Pipeline>	void	-	-	typed	CLAIM-S2-R0516 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/StrategyController.java:80
front50	v2.41.0	StrategyController.delete	DELETE	/strategies/{application}/{strategy:.+}	application,strategy	-	-	-	void	-	-	typed	CLAIM-S2-R0517 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/StrategyController.java:86
front50	v2.41.0	StrategyController.update	PUT	/strategies/{id}	id	-	-	Pipeline	Pipeline	-	-	typed	CLAIM-S2-R0518 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/StrategyController.java:96
front50	v2.41.0	V2PipelineTemplateController.list	GET	/v2/pipelineTemplates	-	scopes:optional	-	-	List<PipelineTemplate>	-	-	untyped-return	CLAIM-S2-R0519 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/V2PipelineTemplateController.java:73
front50	v2.41.0	V2PipelineTemplateController.listVersions	GET	/v2/pipelineTemplates/versions	-	scopes:optional	-	-	Map<String, List<PipelineTemplate>>	-	-	untyped-return	CLAIM-S2-R0520 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/V2PipelineTemplateController.java:80
front50	v2.41.0	V2PipelineTemplateController.save	POST	/v2/pipelineTemplates	-	tag:optional	-	PipelineTemplate	void	-	-	untyped-body	CLAIM-S2-R0521 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/V2PipelineTemplateController.java:88
front50	v2.41.0	V2PipelineTemplateController.update	PUT	/v2/pipelineTemplates/{id}	id	tag:optional	-	PipelineTemplate	PipelineTemplate	-	-	untyped-both	CLAIM-S2-R0522 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/V2PipelineTemplateController.java:121
front50	v2.41.0	V2PipelineTemplateController.get	GET	/v2/pipelineTemplates/{id}	id	tag:optional,digest:optional	-	-	PipelineTemplate	-	-	untyped-return	CLAIM-S2-R0523 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/V2PipelineTemplateController.java:148
front50	v2.41.0	V2PipelineTemplateController.delete	DELETE	/v2/pipelineTemplates/{id}	id	tag:optional,digest:optional	-	-	void	-	-	typed	CLAIM-S2-R0524 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/V2PipelineTemplateController.java:163
front50	v2.41.0	V2PipelineTemplateController.listDependentPipelines	GET	/v2/pipelineTemplates/{id}/dependentPipelines	id	-	-	-	List<Pipeline>	-	-	typed	CLAIM-S2-R0525 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/V2PipelineTemplateController.java:175
front50	v2.41.0	ApplicationsController.applications	GET	/v2/applications	-	pageSize:optional,restricted:optional,params:required	-	-	List<Application>	-	-	typed	CLAIM-S2-R0526 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/v2/ApplicationsController.java:70
front50	v2.41.0	ApplicationsController.create	POST	/v2/applications	-	-	-	Application	Application	-	-	typed	CLAIM-S2-R0527 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/v2/ApplicationsController.java:118
front50	v2.41.0	ApplicationsController.delete	DELETE	/v2/applications/{applicationName:.+}	applicationName	-	-	-	void	204	-	typed	CLAIM-S2-R0528 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/v2/ApplicationsController.java:140
front50	v2.41.0	ApplicationsController.update	PATCH	/v2/applications/{applicationName:.+}	applicationName	-	-	Application	Application	-	-	typed	CLAIM-S2-R0529 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/v2/ApplicationsController.java:148
front50	v2.41.0	ApplicationsController.replace	PUT	/v2/applications/{applicationName:.+}	applicationName	-	-	Application	Application	-	-	typed	CLAIM-S2-R0530 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/v2/ApplicationsController.java:165
front50	v2.41.0	ApplicationsController.get	GET	/v2/applications/{applicationName:.+}	applicationName	-	-	-	Application	-	-	typed	CLAIM-S2-R0531 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/v2/ApplicationsController.java:180
front50	v2.41.0	ApplicationsController.getHistory	GET	/v2/applications/{applicationName:.+}/history	applicationName	limit:optional	-	-	Collection<Application>	-	-	typed	CLAIM-S2-R0532 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/v2/ApplicationsController.java:200
front50	v2.41.0	ApplicationsController.batchUpdate	POST	/v2/applications/batch/applications	-	-	-	Collection<Application>	void	-	-	typed	CLAIM-S2-R0533 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/v2/ApplicationsController.java:208
front50	v2.41.0	EntityTagsController.tags	GET	/v2/tags	-	prefix:optional,ids:optional,refresh:optional	-	-	Set<EntityTags>	-	produces=application/json	typed	CLAIM-S2-R0534 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/v2/EntityTagsController.java:34
front50	v2.41.0	EntityTagsController.tag	GET	/v2/tags/**	-	-	-	-	EntityTags	-	produces=application/json	typed	CLAIM-S2-R0535 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/v2/EntityTagsController.java:67
front50	v2.41.0	EntityTagsController.create	POST	/v2/tags	-	-	-	EntityTags	EntityTags	-	produces=application/json	typed	CLAIM-S2-R0536 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/v2/EntityTagsController.java:78
front50	v2.41.0	EntityTagsController.batchUpdate	POST	/v2/tags/batchUpdate	-	-	-	Collection<EntityTags>	Collection<EntityTags>	-	produces=application/json	typed	CLAIM-S2-R0537 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/v2/EntityTagsController.java:85
front50	v2.41.0	EntityTagsController.batchDelete	POST	/v2/tags/batchDelete	-	-	-	Collection<String>	void	-	produces=application/json	typed	CLAIM-S2-R0538 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/v2/EntityTagsController.java:96
front50	v2.41.0	EntityTagsController.delete	DELETE	/v2/tags/**	-	-	-	-	void	204	produces=application/json	typed	CLAIM-S2-R0539 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/v2/EntityTagsController.java:104
front50	v2.41.0	ProjectsController.search	GET	/v2/projects/search	-	q:required	-	-	Set<Project>	-	produces=application/json	typed	CLAIM-S2-R0540 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/v2/ProjectsController.java:52
front50	v2.41.0	ProjectsController.projects	GET	/v2/projects	-	pageSize:optional,params:required	-	-	List<Project>	-	produces=application/json	typed	CLAIM-S2-R0541 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/v2/ProjectsController.java:71
front50	v2.41.0	ProjectsController.project	GET	/v2/projects/{projectId}	projectId	-	-	-	Project	-	produces=application/json	typed	CLAIM-S2-R0542 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/v2/ProjectsController.java:82
front50	v2.41.0	ProjectsController.put	PUT	/v2/projects/{projectId}	projectId	-	-	Project	Project	-	produces=application/json	typed	CLAIM-S2-R0543 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/v2/ProjectsController.java:92
front50	v2.41.0	ProjectsController.create	POST	/v2/projects	-	-	-	Project	Project	-	produces=application/json	typed	CLAIM-S2-R0544 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/v2/ProjectsController.java:114
front50	v2.41.0	ProjectsController.delete	DELETE	/v2/projects/{projectId}	projectId	-	-	-	void	202	produces=application/json	typed	CLAIM-S2-R0545 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/v2/ProjectsController.java:206
front50	v2.41.0	ProjectsController.batchUpdate	POST	/v2/projects/batchUpdate	-	-	-	Collection<Project>	void	202	produces=application/json	typed	CLAIM-S2-R0546 source:spinnaker/front50@v2.41.0 front50-web/src/main/java/com/netflix/spinnaker/front50/controllers/v2/ProjectsController.java:212
echo	v2.47.2	NotificationController.create	POST	/notifications	-	-	-	Notification	EchoResponse	-	-	polymorphic	CLAIM-S2-R0547 source:spinnaker/echo@v2.47.2 echo-notifications/src/main/java/com/netflix/spinnaker/echo/controller/NotificationController.java:62
echo	v2.47.2	NotificationController.processCallback	POST	/notifications/callbacks/{source}	source	-	-	-	String	-	consumes=application/x-www-form-urlencoded;produces=application/json	typed	CLAIM-S2-R0548 source:spinnaker/echo@v2.47.2 echo-notifications/src/main/java/com/netflix/spinnaker/echo/controller/NotificationController.java:97
echo	v2.47.2	NotificationController.getNotificationTypeMetadata	GET	/notifications/metadata	-	-	-	-	List<NotificationAgent>	-	-	typed	CLAIM-S2-R0549 source:spinnaker/echo@v2.47.2 echo-notifications/src/main/java/com/netflix/spinnaker/echo/controller/NotificationController.java:107
